SMILES;cas.index.name;cas.rn;Parameter;Value
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)C=Cc2ccc(O)c(O)c2)[C@H]1O;Cyclohexanecarboxylic acid, 3,5-bis[[3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-1,4-dihydroxy-, (1α,3R,4α,5R)-;2450-53-5;IC50;92.4 mg/L
CC(C)=CCc1c(O)ccc(C(=O)[C@@H]2[C@@H](c3c(O)cc(O)c4c(=O)c(CC=C(C)C)c(-c5ccc(O)cc5O)oc34)C=C(C)C[C@H]2c2ccc(O)cc2O)c1O;4H-1-Benzopyran-4-one, 8-[(1S,5R,6S)-6-[2,4-dihydroxy-3-(3-methyl-2-buten-1-yl)benzoyl]-5-(2,4-dihydroxyphenyl)-3-methyl-2-cyclohexen-1-yl]-2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-3-(3-methyl-2-buten-1-yl)-;76472-87-2;IC50;0.82 µM
CC(C)=CCc1c(O)ccc(C(=O)[C@@H]2[C@@H](c3c(O)cc(O)c4c(=O)c(CC=C(C)C)c(-c5ccc(O)cc5O)oc34)C=C(C)C[C@H]2c2ccc(O)cc2O)c1O;4H-1-Benzopyran-4-one, 8-[(1S,5R,6S)-6-[2,4-dihydroxy-3-(3-methyl-2-buten-1-yl)benzoyl]-5-(2,4-dihydroxyphenyl)-3-methyl-2-cyclohexen-1-yl]-2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-3-(3-methyl-2-buten-1-yl)-;76472-87-2;IC50;4.06 µM
CC(C)=CCc1c(O)ccc(C(=O)[C@@H]2[C@@H](c3c(O)cc(O)c4c(=O)c(CC=C(C)C)c(-c5ccc(O)cc5O)oc34)C=C(C)C[C@H]2c2ccc(O)cc2O)c1O;4H-1-Benzopyran-4-one, 8-[(1S,5R,6S)-6-[2,4-dihydroxy-3-(3-methyl-2-buten-1-yl)benzoyl]-5-(2,4-dihydroxyphenyl)-3-methyl-2-cyclohexen-1-yl]-2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-3-(3-methyl-2-buten-1-yl)-;76472-87-2;IC50;910 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;480-19-3;IC50;8.1 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;480-19-3;IC50;44.34 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;480-19-3;IC50;160 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;480-19-3;IC50;160 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;480-19-3;IC50;676.71 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;480-19-3;IC50;20.1 mg/L
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;480-19-3;IC50;158.8 mg/L
COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)cc(OC)c1O;Phenol, 4,4′-(tetrahydro-1H,3H-furo[3,4-c]furan-1,4-diyl)bis[2,6-dimethoxy-;487-35-4;IC50;28.5 µM
COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)cc(OC)c1O;Phenol, 4,4′-(tetrahydro-1H,3H-furo[3,4-c]furan-1,4-diyl)bis[2,6-dimethoxy-;487-35-4;IC50;> 100 µM
COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)cc(OC)c1O;Phenol, 4,4′-(tetrahydro-1H,3H-furo[3,4-c]furan-1,4-diyl)bis[2,6-dimethoxy-;487-35-4;IC50;219.7 µM
COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)cc(OC)c1O;Phenol, 4,4′-(tetrahydro-1H,3H-furo[3,4-c]furan-1,4-diyl)bis[2,6-dimethoxy-;487-35-4;IC50;18.21 mg/L
CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12;4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-8-(3-methyl-2-buten-1-yl)-;104691-86-3;IC50;> 100 µM
OC[C@H]1O[C@@H](Oc2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O;β-D-Glucopyranoside, 2,4-dihydroxy-6-[(1E)-2-(4-hydroxyphenyl)ethenyl]phenyl;82373-94-2;IC50;14.9 µM
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21;9,10-Anthracenedione, 1,8-dihydroxy-3-(hydroxymethyl)-;481-72-1;IC50;4.56 µM
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;491-71-4;IC50;92.8 µM
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;491-71-4;IC50;155.9 µM
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;491-71-4;IC50;156 µM
O=C(CCc1ccc(O)cc1)NCCc1ccc(O)cc1;Benzenepropanamide, 4-hydroxy-N-[2-(4-hydroxyphenyl)ethyl]-;118798-93-9;IC50;19.03 µM
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2O)[C@H]1O;4H-1-Benzopyran-4-one, 2-(2,4-dihydroxyphenyl)-2,3-dihydro-3,5,7-trihydroxy-, (2R,3R)-;18422-83-8;IC50;47.35 µM
Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)c(-c4c(O)cc(O)c5c4Oc4c(O)cc(Oc6c(O)cc(O)cc6O)c(Oc6cc(O)cc(O)c6)c4O5)c2O3)c1;[1,1′-Bidibenzo[b,e][1,4]dioxin]-2,2′,4,4′,7,9,9′-heptol, 6,6′-bis(3,5-dihydroxyphenoxy)-7′-(2,4,6-trihydroxyphenoxy)-;89079-38-9;IC50;2.3 µM
Oc1cc(O)cc(Oc2c(Oc3c(O)cc(O)cc3O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1;Dibenzo[b,e][1,4]dioxin-1,3,6-triol, 9-(3,5-dihydroxyphenoxy)-8-(2,4,6-trihydroxyphenoxy)-;89444-89-3;IC50;32.5 µM
Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1;Dibenzo[b,e][1,4]dioxin-1,3,6,8-tetrol, 4-(3,5-dihydroxyphenoxy)-;88798-74-7;IC50;59.8 µM
O=c1c2ccccc2oc2ccccc12;9H-Xanthen-9-one;90-47-1;IC50;> 200 µM
O=c1c2ccccc2oc2ccccc12;9H-Xanthen-9-one;90-47-1;IC50;> 200 µM
O=c1c2ccccc2oc2ccccc12;9H-Xanthen-9-one;90-47-1;IC50;> 300 µM
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-methoxy-;90-19-7;IC50;432.04 µM
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-methoxy-;90-19-7;IC50;210 mg/L
CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O;2-Propen-1-one, 1-[2,4-dihydroxy-3-(3-methyl-2-buten-1-yl)phenyl]-3-(4-hydroxyphenyl)-, (2E)-;20784-50-3;IC50;51.84 µM
O=C(O)/C=C/c1ccc(O)c(O)c1;2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, (2E)-;501-16-6;IC50;60.09 µM
O=C(O)/C=C/c1ccc(O)c(O)c1;2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, (2E)-;501-16-6;IC50;3.5 × 103 µM
O=C(O)/C=C/c1ccc(O)c(O)c1;2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, (2E)-;501-16-6;IC50;5.13455 × 103 µM
O=C(O)/C=C/c1ccc(O)c(O)c1;2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, (2E)-;501-16-6;IC50;1.72 × 104 µM
O=C(O)/C=C/c1ccc(O)c(O)c1;2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, (2E)-;501-16-6;IC50;22.49 mg/L
O=C(O)/C=C/c1ccc(O)c(O)c1;2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, (2E)-;501-16-6;IC50;NI = No inhibition (inhibitory effect less than 30% at concentration of 10 mg/mL)
O=C(O)/C=C/c1ccc(O)c(O)c1;2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, (2E)-;501-16-6;IC50;7.2 mg/L
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O;β-D-Glucopyranoside, 2-(3,4-dihydroxyphenyl)ethyl 3-O-(6-deoxy-α-L-mannopyranosyl)-, 4-[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoate];61276-17-3;IC50;286.3 µM
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O;β-D-Glucopyranoside, 2-(3,4-dihydroxyphenyl)ethyl 3-O-(6-deoxy-α-L-mannopyranosyl)-, 4-[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoate];61276-17-3;IC50;8.27 mg/L
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;482-39-3;IC50;3.56 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;482-39-3;IC50;5.48 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;482-39-3;IC50;> 20 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;482-39-3;IC50;35.92 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-5,7-dihydroxy-2-(4-hydroxyphenyl)-;482-39-3;IC50;118 µM
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1;4H-1-Benzopyran-4-one, 5-hydroxy-2-(4-hydroxyphenyl)-3,7-dimethoxy-;3301-49-3;IC50;43.3 µM
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1;4H-1-Benzopyran-4-one, 5-hydroxy-2-(4-hydroxyphenyl)-3,7-dimethoxy-;3301-49-3;IC50;> 300 µM
C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O;4H-1-Benzopyran-4-one, 2-(2,4-dihydroxyphenyl)-2,3-dihydro-5,7-dihydroxy-8-[(2R)-5-methyl-2-(1-methylethenyl)-4-hexen-1-yl]-, (2S)-;97938-30-2;IC50;3.7 × 104 µM
O=C(OC[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[[6-O-(3,4,5-trihydroxybenzoyl)-α-L-glucopyranosyl]oxy]-;2236580-40-6;IC50;27.84 µM
O=C(OC[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[[6-O-(3,4,5-trihydroxybenzoyl)-α-L-glucopyranosyl]oxy]-;2236580-40-6;IC50;27.84 µM
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 7-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-2,3-dihydro-5-hydroxy-2-(4-hydroxyphenyl)-, (2S)-;14259-46-2;IC50;14.3 µM
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 7-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-2,3-dihydro-5-hydroxy-2-(4-hydroxyphenyl)-, (2S)-;14259-46-2;IC50;14.3 µM
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 7-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-2,3-dihydro-5-hydroxy-2-(4-hydroxyphenyl)-, (2S)-;14259-46-2;IC50;> 200 µM
CC1(C)C=Cc2c(ccc(-c3coc4cc(O)ccc4c3=O)c2O)O1;4H-1-Benzopyran-4-one, 7-hydroxy-3-(5-hydroxy-2,2-dimethyl-2H-1-benzopyran-6-yl)-;60008-02-8;IC50;> 50 µM
COc1cc2ccc(=O)oc2cc1O;2H-1-Benzopyran-2-one, 7-hydroxy-6-methoxy-;92-61-5;IC50;37.36 µM
COc1cc2ccc(=O)oc2cc1O;2H-1-Benzopyran-2-one, 7-hydroxy-6-methoxy-;92-61-5;IC50;61.93 µM
COc1cc2ccc(=O)oc2cc1O;2H-1-Benzopyran-2-one, 7-hydroxy-6-methoxy-;92-61-5;IC50;79 µM
COc1cc2ccc(=O)oc2cc1O;2H-1-Benzopyran-2-one, 7-hydroxy-6-methoxy-;92-61-5;IC50;113.4 µM
COc1cc2ccc(=O)oc2cc1O;2H-1-Benzopyran-2-one, 7-hydroxy-6-methoxy-;92-61-5;IC50;162.8 µM
COc1cc2ccc(=O)oc2cc1O;2H-1-Benzopyran-2-one, 7-hydroxy-6-methoxy-;92-61-5;IC50;13.37 mg/L
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-;3681-93-4;IC50;26.28 µM
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-;3681-93-4;IC50;36.38 µM
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-;3681-93-4;IC50;210.16 µM
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-;3681-93-4;IC50;> 300 µM
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-;3681-93-4;IC50;356.12 µM
O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12;4H-1-Benzopyran-4-one, 3-(3,4-dihydroxyphenyl)-7-hydroxy-;485-63-2;IC50;6.5 µM
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O;4H-1-Benzopyran-4-one, 7-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-;20575-57-9;IC50;6.84 µM
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O;4H-1-Benzopyran-4-one, 7-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-;20575-57-9;IC50;39.8 µM
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O;4H-1-Benzopyran-4-one, 7-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-;20575-57-9;IC50;3.945 × 104 µM
O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-7-hydroxy-3-(4-hydroxyphenyl)-;3681-99-0;IC50;147.3 µM
O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-7-hydroxy-3-(4-hydroxyphenyl)-;3681-99-0;IC50;195 µM
O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-7-hydroxy-3-(4-hydroxyphenyl)-;3681-99-0;IC50;> 200 µM
O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12;4H-1-Benzopyran-4-one, 8-β-D-glucopyranosyl-7-hydroxy-3-(4-hydroxyphenyl)-;3681-99-0;IC50;524.08 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O;4H-1-Benzopyran-4-one, 3-(β-D-glucopyranosyloxy)-5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;5041-82-7;IC50;10.95 µM
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O;4H-1-Benzopyran-4-one, 3-(β-D-glucopyranosyloxy)-5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-;5041-82-7;IC50;No inhibition observed
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O;Benzenepropanoic acid, α-[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-3,4-dihydroxy-, (αR)-;20283-92-5;IC50;0.02257 µM
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O;Benzenepropanoic acid, α-[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-3,4-dihydroxy-, (αR)-;20283-92-5;IC50;33 µM
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O;Benzenepropanoic acid, α-[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-3,4-dihydroxy-, (αR)-;20283-92-5;IC50;43.38 µM
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O;Benzenepropanoic acid, α-[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-3,4-dihydroxy-, (αR)-;20283-92-5;IC50;134.5 µM
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O;Benzenepropanoic acid, α-[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-3,4-dihydroxy-, (αR)-;20283-92-5;IC50;2.52 × 103 µM
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O;Benzenepropanoic acid, α-[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-3,4-dihydroxy-, (αR)-;20283-92-5;IC50;4.31 mg/L
CC1(C)C=Cc2c(cc3oc(-c4ccc(O)cc4)cc(=O)c3c2O)O1;2H,6H-Benzo[1,2-b:5,4-b′]dipyran-6-one, 5-hydroxy-8-(4-hydroxyphenyl)-2,2-dimethyl-;57498-96-1;IC50;13.5 µM
COc1cc(C(=O)O)cc(OC)c1O;Benzoic acid, 4-hydroxy-3,5-dimethoxy-;530-57-4;IC50;> 100 µM
COc1cc(C(=O)O)cc(OC)c1O;Benzoic acid, 4-hydroxy-3,5-dimethoxy-;530-57-4;IC50;142.6 µM
COc1cc(C(=O)O)cc(OC)c1O;Benzoic acid, 4-hydroxy-3,5-dimethoxy-;530-57-4;IC50;160 µM
COc1cc(C(=O)O)cc(OC)c1O;Benzoic acid, 4-hydroxy-3,5-dimethoxy-;530-57-4;IC50;369.78 µM
COc1cc(C(=O)O)cc(OC)c1O;Benzoic acid, 4-hydroxy-3,5-dimethoxy-;530-57-4;IC50;8.25 × 103 µM
COc1cc(C(=O)O)cc(OC)c1O;Benzoic acid, 4-hydroxy-3,5-dimethoxy-;530-57-4;IC50;3.236 × 104 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;0.42 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;0.42 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;0.42 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;0.58 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;0.6 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;1.11 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;4.47 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;4.5 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;≤ 100 µM
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1;2-Propenamide, 3-(4-hydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;36417-86-4;IC50;400 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(4-methoxyphenyl)-;480-44-4;IC50;> 100 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(4-methoxyphenyl)-;480-44-4;IC50;≈ 200 µM
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-;528-48-3;IC50;46.39 µM
c1cc2c(cc1O[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2;1,3-Benzodioxole, 5-[(1S,3aR,4R,6aR)-4-(1,3-benzodioxol-5-yloxy)tetrahydro-1H,3H-furo[3,4-c]furan-1-yl]-;526-07-8;IC50;200 µM
c1cc2c(cc1O[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2;1,3-Benzodioxole, 5-[(1S,3aR,4R,6aR)-4-(1,3-benzodioxol-5-yloxy)tetrahydro-1H,3H-furo[3,4-c]furan-1-yl]-;526-07-8;IC50;215 µM
COC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1;Cyclohexanecarboxylic acid, 3-[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-1,4,5-trihydroxy-, methyl ester, (1S,3R,4R,5R)-;123483-19-2;IC50;> 1 × 103 µM
COc1cc(O)c(CC=C(C)C)c2c1C(=O)C[C@@H](c1ccc(O)cc1)O2;4H-1-Benzopyran-4-one, 2,3-dihydro-7-hydroxy-2-(4-hydroxyphenyl)-5-methoxy-8-(3-methyl-2-buten-1-yl)-, (2S)-;70872-29-6;IC50;86.9 µM
